run,seed,model,candidate_id,params,inner_train_n,validation_n,validation_AUPRC,validation_F1_threshold
2,43,LightGBM,6,"{""colsample_bytree"": 0.825091494449537, ""learning_rate"": 0.08165486414006287, ""max_depth"": -1, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 31, ""reg_alpha"": 0.011045331714605266, ""reg_lambda"": 0.01811627121646628, ""subsample"": 0.7447412299705136, ""subsample_freq"": 1}",39654,9914,0.8700011188494737,0.6978401456985234
2,43,LightGBM,7,"{""colsample_bytree"": 0.816221339175088, ""learning_rate"": 0.014056246837323788, ""max_depth"": 16, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 95, ""reg_alpha"": 0.0015402909368315769, ""reg_lambda"": 1.896578430751504, ""subsample"": 0.8206582749414407, ""subsample_freq"": 1}",39654,9914,0.8687600313796003,0.6938535902574468
2,43,LightGBM,8,"{""colsample_bytree"": 0.9184048734281923, ""learning_rate"": 0.089353784111395, ""max_depth"": 16, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.2131808602619222, ""reg_lambda"": 0.005121594395456044, ""subsample"": 0.910306654018925, ""subsample_freq"": 1}",39654,9914,0.8744808762543431,0.5073295498497484
2,43,LightGBM,9,"{""colsample_bytree"": 0.6325272450224475, ""learning_rate"": 0.05363288243936256, ""max_depth"": 12, ""min_child_samples"": 80, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.5484099576595619, ""reg_lambda"": 8.662930182197005, ""subsample"": 0.975621246960828, ""subsample_freq"": 1}",39654,9914,0.8644650774071352,0.6979942775061785
2,43,LightGBM,10,"{""colsample_bytree"": 0.6250476513898583, ""learning_rate"": 0.06832060644144383, ""max_depth"": 8, ""min_child_samples"": 5, ""n_estimators"": 900, ""num_leaves"": 95, ""reg_alpha"": 0.26296348493849053, ""reg_lambda"": 2.761318486199496, ""subsample"": 0.8184280983359278, ""subsample_freq"": 1}",39654,9914,0.8751409541179128,0.753242793088091
2,43,LightGBM,11,"{""colsample_bytree"": 0.6618262904768089, ""learning_rate"": 0.014917160249016672, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.0002776580770699217, ""reg_lambda"": 2.991163643819569, ""subsample"": 0.7383308569685358, ""subsample_freq"": 1}",39654,9914,0.8374871290109467,0.7498254567679478
2,43,LightGBM,12,"{""colsample_bytree"": 0.9211714209632139, ""learning_rate"": 0.024467077985268027, ""max_depth"": -1, ""min_child_samples"": 80, ""n_estimators"": 1200, ""num_leaves"": 95, ""reg_alpha"": 0.015976286234633916, ""reg_lambda"": 0.0027386003983928104, ""subsample"": 0.7004227782290995, ""subsample_freq"": 1}",39654,9914,0.875913880768769,0.5437988107684812
2,43,LightGBM,13,"{""colsample_bytree"": 0.689230614696468, ""learning_rate"": 0.016043855656126534, ""max_depth"": 8, ""min_child_samples"": 40, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.00028620645591924843, ""reg_lambda"": 0.03048629524022907, ""subsample"": 0.9400800511895452, ""subsample_freq"": 1}",39654,9914,0.8068986242576677,0.7586640000380783
2,43,LightGBM,14,"{""colsample_bytree"": 0.8336371790179324, ""learning_rate"": 0.04182146539353768, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.00082119438484628, ""reg_lambda"": 0.0027965540142871766, ""subsample"": 0.8030223411494277, ""subsample_freq"": 1}",39654,9914,0.8783846715116952,0.6400518819783487
2,43,LightGBM,15,"{""colsample_bytree"": 0.6625483572133145, ""learning_rate"": 0.0317829297344848, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.01308160327564709, ""reg_lambda"": 4.73652158422167, ""subsample"": 0.9578558908827967, ""subsample_freq"": 1}",39654,9914,0.8757011086908663,0.712717228520467
2,43,LightGBM,16,"{""colsample_bytree"": 0.7376053114200236, ""learning_rate"": 0.05565676704963944, ""max_depth"": -1, ""min_child_samples"": 40, ""n_estimators"": 600, ""num_leaves"": 127, ""reg_alpha"": 0.07239524546909563, ""reg_lambda"": 9.671843318312956, ""subsample"": 0.9340330662875055, ""subsample_freq"": 1}",39654,9914,0.8827976321077644,0.5206777319435996
2,43,LightGBM,17,"{""colsample_bytree"": 0.8349994624767311, ""learning_rate"": 0.03638492297279052, ""max_depth"": 8, ""min_child_samples"": 5, ""n_estimators"": 900, ""num_leaves"": 95, ""reg_alpha"": 0.0010395149297433275, ""reg_lambda"": 0.04887947463636999, ""subsample"": 0.8995551424623462, ""subsample_freq"": 1}",39654,9914,0.8697932294162413,0.7256604345777931
2,43,LightGBM,18,"{""colsample_bytree"": 0.6392231773836424, ""learning_rate"": 0.024048674796487403, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.20505665046904023, ""reg_lambda"": 0.28883368684249167, ""subsample"": 0.8691535309422016, ""subsample_freq"": 1}",39654,9914,0.8775387272757007,0.6428639436776449
2,43,LightGBM,19,"{""colsample_bytree"": 0.7581448039649841, ""learning_rate"": 0.08889631443252281, ""max_depth"": 16, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.0010249285382925748, ""reg_lambda"": 4.661677846434421, ""subsample"": 0.7313732407441657, ""subsample_freq"": 1}",39654,9914,0.8754803672248825,0.5398846538616162
2,43,LightGBM,20,"{""colsample_bytree"": 0.8385681603907649, ""learning_rate"": 0.03243845761457513, ""max_depth"": 12, ""min_child_samples"": 80, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.009363085274973783, ""reg_lambda"": 1.7082845070143624, ""subsample"": 0.9813861330231726, ""subsample_freq"": 1}",39654,9914,0.8621634010558978,0.7693468347374339
2,43,LightGBM,21,"{""colsample_bytree"": 0.9167000140514912, ""learning_rate"": 0.03580879018715952, ""max_depth"": 8, ""min_child_samples"": 80, ""n_estimators"": 300, ""num_leaves"": 63, ""reg_alpha"": 0.030810417039941668, ""reg_lambda"": 7.469137773171049, ""subsample"": 0.9239520794315516, ""subsample_freq"": 1}",39654,9914,0.8121218648468513,0.7911040447043737
2,43,LightGBM,22,"{""colsample_bytree"": 0.9793909469408276, ""learning_rate"": 0.0270284881749582, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 31, ""reg_alpha"": 0.0029594088824558065, ""reg_lambda"": 0.0006863663596272173, ""subsample"": 0.8357436158646263, ""subsample_freq"": 1}",39654,9914,0.8458367929939821,0.7130411708738373
2,43,LightGBM,23,"{""colsample_bytree"": 0.8028286665750766, ""learning_rate"": 0.07409904920960342, ""max_depth"": 12, ""min_child_samples"": 40, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.0002562947295568478, ""reg_lambda"": 1.8348244768519526, ""subsample"": 0.9733117060674967, ""subsample_freq"": 1}",39654,9914,0.8587935387017677,0.6596715941568572
2,43,LightGBM,24,"{""colsample_bytree"": 0.6725441180317345, ""learning_rate"": 0.01799253079208816, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.17635926428553786, ""reg_lambda"": 0.00010985145685401324, ""subsample"": 0.9545030317637238, ""subsample_freq"": 1}",39654,9914,0.8782034424897855,0.6573370848719233
2,43,LightGBM,25,"{""colsample_bytree"": 0.9524376669768171, ""learning_rate"": 0.015088949465264373, ""max_depth"": 16, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 127, ""reg_alpha"": 0.002894047361227145, ""reg_lambda"": 0.00011128369699111642, ""subsample"": 0.7959149679435089, ""subsample_freq"": 1}",39654,9914,0.874624023664588,0.5504350872141905
2,43,LightGBM,26,"{""colsample_bytree"": 0.9638265477375179, ""learning_rate"": 0.06321831405531043, ""max_depth"": -1, ""min_child_samples"": 5, ""n_estimators"": 1200, ""num_leaves"": 31, ""reg_alpha"": 0.0030287065771960444, ""reg_lambda"": 0.022748372990291036, ""subsample"": 0.9180582072079924, ""subsample_freq"": 1}",39654,9914,0.8779365333964203,0.6251432911321929
2,43,LightGBM,27,"{""colsample_bytree"": 0.8285542444687868, ""learning_rate"": 0.03290508384235282, ""max_depth"": 8, ""min_child_samples"": 5, ""n_estimators"": 600, ""num_leaves"": 95, ""reg_alpha"": 0.024678589551030267, ""reg_lambda"": 4.5001428284212235, ""subsample"": 0.9310547274446859, ""subsample_freq"": 1}",39654,9914,0.8538068700669968,0.7532309555335027
2,43,LightGBM,28,"{""colsample_bytree"": 0.9732430122537756, ""learning_rate"": 0.01177691520591822, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 300, ""num_leaves"": 127, ""reg_alpha"": 0.05429760491261565, ""reg_lambda"": 0.1320447878638626, ""subsample"": 0.8517533883759456, ""subsample_freq"": 1}",39654,9914,0.8333629880314587,0.6669713871126987
2,43,LightGBM,29,"{""colsample_bytree"": 0.6886324424766145, ""learning_rate"": 0.017475082750706104, ""max_depth"": 12, ""min_child_samples"": 80, ""n_estimators"": 300, ""num_leaves"": 63, ""reg_alpha"": 0.2783723220708344, ""reg_lambda"": 0.00021582208917165957, ""subsample"": 0.8945234352009513, ""subsample_freq"": 1}",39654,9914,0.81910637861522,0.7270281042593127
2,43,LightGBM,30,"{""colsample_bytree"": 0.7603252424286875, ""learning_rate"": 0.05060366585350821, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 1200, ""num_leaves"": 95, ""reg_alpha"": 0.018097018544755254, ""reg_lambda"": 0.095065570253016, ""subsample"": 0.775186905725182, ""subsample_freq"": 1}",39654,9914,0.8793234821662649,0.6723118356307342
2,43,LightGBM,31,"{""colsample_bytree"": 0.6297494330439605, ""learning_rate"": 0.03869995559966215, ""max_depth"": 8, ""min_child_samples"": 5, ""n_estimators"": 300, ""num_leaves"": 63, ""reg_alpha"": 0.010860290466891598, ""reg_lambda"": 0.00020629975947199095, ""subsample"": 0.9988655201441348, ""subsample_freq"": 1}",39654,9914,0.8413149575864294,0.7552741433289508
2,43,LightGBM,32,"{""colsample_bytree"": 0.9290314395153261, ""learning_rate"": 0.09296139096570451, ""max_depth"": -1, ""min_child_samples"": 5, ""n_estimators"": 600, ""num_leaves"": 95, ""reg_alpha"": 0.0006648938515651666, ""reg_lambda"": 0.0027355945690838543, ""subsample"": 0.8268392821839397, ""subsample_freq"": 1}",39654,9914,0.8807524491239064,0.6966935176774425
2,43,LightGBM,33,"{""colsample_bytree"": 0.8531030242227879, ""learning_rate"": 0.07221571648405052, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.06262439346516381, ""reg_lambda"": 0.3234273592578931, ""subsample"": 0.9201340776420959, ""subsample_freq"": 1}",39654,9914,0.8789503447018018,0.4909581754701698
2,43,LightGBM,34,"{""colsample_bytree"": 0.895303472827857, ""learning_rate"": 0.011102020333644162, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.003314881204103546, ""reg_lambda"": 0.13716540870903918, ""subsample"": 0.8438629609627055, ""subsample_freq"": 1}",39654,9914,0.8691161602997318,0.6236631175854592
2,43,LightGBM,35,"{""colsample_bytree"": 0.8836910519840682, ""learning_rate"": 0.014626239360917467, ""max_depth"": 16, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.00013052522506313053, ""reg_lambda"": 0.02338969674920793, ""subsample"": 0.7403850784852744, ""subsample_freq"": 1}",39654,9914,0.8494812178673523,0.6981302130551977
2,43,LightGBM,36,"{""colsample_bytree"": 0.8076097549492165, ""learning_rate"": 0.025330662496106215, ""max_depth"": 8, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 63, ""reg_alpha"": 0.28347753414499743, ""reg_lambda"": 5.011415204475415, ""subsample"": 0.8186822858941709, ""subsample_freq"": 1}",39654,9914,0.8273202037102962,0.741646854664511
2,43,LightGBM,37,"{""colsample_bytree"": 0.9491422902375066, ""learning_rate"": 0.0872764122215475, ""max_depth"": 12, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.009182253196627643, ""reg_lambda"": 0.0005212147668024146, ""subsample"": 0.826261363959541, ""subsample_freq"": 1}",39654,9914,0.874701406734297,0.5431732179543242
2,43,LightGBM,38,"{""colsample_bytree"": 0.6377984368401968, ""learning_rate"": 0.024139939425032845, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.0027841111501552248, ""reg_lambda"": 0.004289625486310174, ""subsample"": 0.7390309510667742, ""subsample_freq"": 1}",39654,9914,0.8538301715022055,0.7105444496887307
2,43,LightGBM,39,"{""colsample_bytree"": 0.7786350982605219, ""learning_rate"": 0.01422760658309493, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 95, ""reg_alpha"": 0.00017448526916992883, ""reg_lambda"": 0.0476044718149781, ""subsample"": 0.811617674080024, ""subsample_freq"": 1}",39654,9914,0.8435660407710452,0.6354949838110099
2,43,LightGBM,40,"{""colsample_bytree"": 0.9952717535011402, ""learning_rate"": 0.015155868928083195, ""max_depth"": 16, ""min_child_samples"": 40, ""n_estimators"": 300, ""num_leaves"": 63, ""reg_alpha"": 0.0013034444818765785, ""reg_lambda"": 0.49399446557018545, ""subsample"": 0.9139000951998937, ""subsample_freq"": 1}",39654,9914,0.8314580817871875,0.7217160252073176
2,43,LightGBM,41,"{""colsample_bytree"": 0.8900567332943284, ""learning_rate"": 0.01830033242763682, ""max_depth"": 12, ""min_child_samples"": 80, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.01399723349470057, ""reg_lambda"": 0.03601320706978564, ""subsample"": 0.9258812519498116, ""subsample_freq"": 1}",39654,9914,0.849972098889423,0.7310238100247727
2,43,LightGBM,42,"{""colsample_bytree"": 0.7735755852804147, ""learning_rate"": 0.014557046527215622, ""max_depth"": 8, ""min_child_samples"": 40, ""n_estimators"": 900, ""num_leaves"": 63, ""reg_alpha"": 0.32539525542996406, ""reg_lambda"": 0.0005336729259393533, ""subsample"": 0.7393173544205202, ""subsample_freq"": 1}",39654,9914,0.8399399884815931,0.7001115419219084
2,43,LightGBM,43,"{""colsample_bytree"": 0.9735724053573216, ""learning_rate"": 0.011669622955246838, ""max_depth"": 12, ""min_child_samples"": 5, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.00012424082185251192, ""reg_lambda"": 5.972881546188149, ""subsample"": 0.9241753759512346, ""subsample_freq"": 1}",39654,9914,0.8596868847859064,0.6934581790193901
2,43,LightGBM,44,"{""colsample_bytree"": 0.6097053233084292, ""learning_rate"": 0.026929822523748256, ""max_depth"": 16, ""min_child_samples"": 5, ""n_estimators"": 600, ""num_leaves"": 63, ""reg_alpha"": 0.5804279565629995, ""reg_lambda"": 0.00019300627077765867, ""subsample"": 0.7311184971229411, ""subsample_freq"": 1}",39654,9914,0.8764961134607896,0.7579718554727491
2,43,LightGBM,45,"{""colsample_bytree"": 0.846716954030937, ""learning_rate"": 0.03787202460990521, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.007434905147340224, ""reg_lambda"": 0.8936736859956801, ""subsample"": 0.9323058847715486, ""subsample_freq"": 1}",39654,9914,0.8790874386990984,0.8209213635999429
2,43,LightGBM,46,"{""colsample_bytree"": 0.7466246847680225, ""learning_rate"": 0.0976217807290724, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.001920703503997878, ""reg_lambda"": 5.622470413662975, ""subsample"": 0.7337535606211892, ""subsample_freq"": 1}",39654,9914,0.8763766596139405,0.6555140717591134
2,43,LightGBM,47,"{""colsample_bytree"": 0.7544066165840229, ""learning_rate"": 0.06274494567899791, ""max_depth"": 16, ""min_child_samples"": 80, ""n_estimators"": 1200, ""num_leaves"": 127, ""reg_alpha"": 0.00025861789787168964, ""reg_lambda"": 1.0879846323597901, ""subsample"": 0.9136214172499995, ""subsample_freq"": 1}",39654,9914,0.8688448063118185,0.5506674389148885
2,43,LightGBM,48,"{""colsample_bytree"": 0.8201915565815379, ""learning_rate"": 0.03759913169830614, ""max_depth"": 16, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 95, ""reg_alpha"": 0.2517279701604203, ""reg_lambda"": 2.3998536986634544, ""subsample"": 0.8847316360718686, ""subsample_freq"": 1}",39654,9914,0.8793015722660015,0.605833971250737
2,43,LightGBM,49,"{""colsample_bytree"": 0.8702056043983325, ""learning_rate"": 0.09100267631516738, ""max_depth"": 12, ""min_child_samples"": 10, ""n_estimators"": 1200, ""num_leaves"": 63, ""reg_alpha"": 0.6838840598560914, ""reg_lambda"": 2.5887464523550516, ""subsample"": 0.9011046290154916, ""subsample_freq"": 1}",39654,9914,0.8768907733445951,0.5720673502452717
2,43,LightGBM,50,"{""colsample_bytree"": 0.7092675127217216, ""learning_rate"": 0.016341102014014293, ""max_depth"": -1, ""min_child_samples"": 80, ""n_estimators"": 300, ""num_leaves"": 127, ""reg_alpha"": 0.008971012836521877, ""reg_lambda"": 0.28416572932223455, ""subsample"": 0.8495522943095765, ""subsample_freq"": 1}",39654,9914,0.8636320005832572,0.7077963989140702
2,43,XGBoost,1,"{""colsample_bytree"": 0.9017442976840472, ""gamma"": 0.3270825211810946, ""learning_rate"": 0.07664120827150468, ""max_depth"": 12, ""min_child_weight"": 10, ""n_estimators"": 900, ""reg_alpha"": 0.0050535978924926605, ""reg_lambda"": 2.0884398409226637, ""subsample"": 0.7209432292800031}",39654,9914,0.8689832294497,0.4798970520496368
2,43,XGBoost,2,"{""colsample_bytree"": 0.9478892812688333, ""gamma"": 0.730450441467793, ""learning_rate"": 0.06780611503424186, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.09081678026080148, ""reg_lambda"": 3.533630411301372, ""subsample"": 0.9156668125644094}",39654,9914,0.8601164246234781,0.7299161553382874
2,43,XGBoost,3,"{""colsample_bytree"": 0.6685581588309321, ""gamma"": 0.2968560587419863, ""learning_rate"": 0.03335109888072515, ""max_depth"": 9, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.2596326910982589, ""reg_lambda"": 4.5696406105107, ""subsample"": 0.8738018849096818}",39654,9914,0.8625771878184042,0.6423654556274414
2,43,XGBoost,4,"{""colsample_bytree"": 0.8570305878433526, ""gamma"": 0.2929284019355367, ""learning_rate"": 0.036160276748769704, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.00016488450650917468, ""reg_lambda"": 1.6954276194126596, ""subsample"": 0.936539356046314}",39654,9914,0.8445919187624226,0.7259088754653931
2,43,XGBoost,5,"{""colsample_bytree"": 0.7821948636679317, ""gamma"": 0.5884987057559079, ""learning_rate"": 0.026196862576458396, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.011863666986054604, ""reg_lambda"": 1.1934925301497739, ""subsample"": 0.9242062876834656}",39654,9914,0.8337757341260523,0.743939995765686
2,43,XGBoost,6,"{""colsample_bytree"": 0.8295873597451134, ""gamma"": 0.5658549038145324, ""learning_rate"": 0.015424587162406203, ""max_depth"": 9, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.25685667848615695, ""reg_lambda"": 0.39608105352054407, ""subsample"": 0.7424753553177311}",39654,9914,0.8580059095238579,0.6159225106239319
2,43,XGBoost,7,"{""colsample_bytree"": 0.6161338893224199, ""gamma"": 0.15077602394092693, ""learning_rate"": 0.03281498294893493, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.05787428930236074, ""reg_lambda"": 0.7270370513893818, ""subsample"": 0.8118683344155024}",39654,9914,0.8243104711596355,0.8071824312210083
